"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
Malaysia,3951678.0,24241.0,34244.0,59.0,3623068.0,26615.0,294366.0,383.0,119477.0,1035.0,53237993.0,1609622.0,33074837.0,Asia
Australia,3816633.0,48677.0,5694.0,29.0,3472209.0,29235.0,338730.0,92.0,146762.0,219.0,65109379.0,2503663.0,26005646.0,Australia/Oceania
Israel,3751049.0,5641.0,10417.0,,3698791.0,6625.0,41841.0,291.0,402214.0,1117.0,41373364.0,4436346.0,9326000.0,Asia
Czechia,3724402.0,8155.0,39342.0,29.0,3608394.0,12686.0,76666.0,135.0,346683.0,3662.0,54322163.0,5056541.0,10742950.0,Europe
South Africa,3702042.0,1558.0,99868.0,39.0,3587145.0,1542.0,15029.0,546.0,61103.0,1648.0,23543564.0,388592.0,60586888.0,Africa
Belgium,3696059.0,12275.0,30510.0,18.0,3429809.0,12742.0,235740.0,181.0,316556.0,2613.0,32331016.0,2769048.0,11675861.0,Europe
Philippines,3673192.0,536.0,57999.0,119.0,3569711.0,324.0,45482.0,289.0,32775.0,518.0,28649322.0,255628.0,112074088.0,Asia
Peru,3540108.0,708.0,211751.0,60.0,,,,597.0,104871.0,6273.0,28158045.0,834142.0,33756916.0,South America
Portugal,3458727.0,9808.0,21408.0,16.0,,,,66.0,340900.0,2110.0,37805639.0,3726208.0,10145875.0,Europe
Canada,3394348.0,8178.0,37150.0,46.0,3236619.0,3530.0,120579.0,510.0,88607.0,970.0,58924697.0,1538187.0,38307887.0,North America
Austria,3387012.0,51112.0,15344.0,24.0,2926418.0,39245.0,445250.0,207.0,372434.0,1687.0,169566273.0,18645421.0,9094258.0,Europe
Chile,3369324.0,15145.0,44339.0,93.0,2667517.0,32696.0,657468.0,851.0,173706.0,2286.0,34515210.0,1779434.0,19396733.0,South America
Thailand,3303169.0,27071.0,24078.0,80.0,3048491.0,21522.0,230600.0,687.0,47121.0,343.0,17270775.0,246375.0,70099443.0,Asia
Switzerland,3253776.0,15091.0,13467.0,4.0,2610682.0,20024.0,629627.0,146.0,371316.0,1537.0,19698846.0,2248000.0,8762830.0,Europe
Denmark,2850170.0,6809.0,5338.0,38.0,2697097.0,19135.0,147735.0,27.0,489125.0,916.0,126478393.0,21705289.0,5827077.0,Europe
Romania,2810630.0,3749.0,64631.0,37.0,2606660.0,,139339.0,465.0,147786.0,3398.0,21713083.0,1141695.0,19018280.0,Europe
Greece,2756487.0,23621.0,26847.0,55.0,2481680.0,9151.0,247960.0,354.0,266688.0,2597.0,70675555.0,6837801.0,10336007.0,Europe
Sweden,2475687.0,,18020.0,,2400581.0,4009.0,57086.0,42.0,242550.0,1765.0,18342988.0,1797111.0,10206931.0,Europe
Iraq,2315573.0,439.0,25124.0,5.0,2271797.0,988.0,18652.0,65.0,55444.0,602.0,18216502.0,436171.0,41764544.0,Asia
Serbia,1952029.0,2076.0,15662.0,15.0,1895328.0,2689.0,41039.0,47.0,224961.0,1805.0,9004798.0,1037754.0,8677197.0,Europe
Bangladesh,1950465.0,108.0,29114.0,2.0,1868620.0,1459.0,52731.0,1264.0,11645.0,174.0,13701702.0,81804.0,167494309.0,Asia
Hungary,1824089.0,3322.0,44961.0,66.0,1672699.0,5588.0,106429.0,90.0,189646.0,4674.0,10975485.0,1141091.0,9618410.0,Europe
Jordan,1680179.0,,13959.0,,1647266.0,,18954.0,694.0,161925.0,1345.0,16499905.0,1590154.0,10376294.0,Asia
Georgia,1640550.0,872.0,16630.0,18.0,1594924.0,913.0,28996.0,,412605.0,4183.0,16160678.0,4064480.0,3976075.0,Asia
Slovakia,1618450.0,9782.0,19073.0,33.0,1474343.0,10998.0,125034.0,202.0,296194.0,3491.0,6690340.0,1224403.0,5464164.0,Europe
Pakistan,1520817.0,183.0,30326.0,7.0,1473616.0,788.0,16875.0,525.0,6664.0,133.0,27065254.0,118592.0,228221446.0,Asia
Norway,1376239.0,3899.0,2169.0,,,,,22.0,250512.0,395.0,9852076.0,1793336.0,5493714.0,Europe
Ireland,1365467.0,,6638.0,,1248933.0,,109896.0,44.0,271353.0,1319.0,11577799.0,2300801.0,5032074.0,Europe
Kazakhstan,1304767.0,44.0,13653.0,3.0,1282851.0,,8263.0,528.0,68096.0,713.0,11575012.0,604104.0,19160631.0,Asia
Morocco,1162374.0,52.0,16050.0,,1145730.0,83.0,594.0,293.0,30866.0,426.0,11237010.0,298393.0,37658416.0,Africa
Bulgaria,1122795.0,1601.0,36266.0,18.0,893850.0,1625.0,192679.0,260.0,163696.0,5287.0,9454432.0,1378395.0,6859017.0,Europe
Lebanon,1087387.0,497.0,10237.0,5.0,1019761.0,6058.0,57389.0,186.0,160543.0,1511.0,4795578.0,708024.0,6773186.0,Asia
Croatia,1081336.0,1939.0,15410.0,18.0,1054740.0,1808.0,11186.0,42.0,266209.0,3794.0,4612473.0,1135522.0,4061983.0,Europe
Cuba,1079853.0,742.0,8504.0,1.0,1068531.0,549.0,2818.0,23.0,95437.0,752.0,12920253.0,1141890.0,11314795.0,North America
Tunisia,1029762.0,,28065.0,,983630.0,,18067.0,74.0,85599.0,2333.0,4475031.0,371988.0,12030027.0,Africa
Hong Kong,1016944.0,20082.0,5401.0,265.0,,,,115.0,133791.0,711.0,36260319.0,4770489.0,7600965.0,Asia
Singapore,996914.0,10594.0,1191.0,9.0,957785.0,15684.0,37938.0,30.0,168142.0,201.0,23396045.0,3946033.0,5929004.0,Asia
Lithuania,985028.0,4572.0,8703.0,6.0,902150.0,4220.0,74175.0,67.0,370680.0,3275.0,7947254.0,2990662.0,2657356.0,Europe
Nepal,978119.0,12.0,11950.0,,962173.0,392.0,3996.0,100.0,32569.0,398.0,5501055.0,183171.0,30032362.0,Asia
Belarus,948416.0,1742.0,6705.0,7.0,928536.0,,13175.0,,100425.0,710.0,12704497.0,1345244.0,9444009.0,Europe
Slovenia,932167.0,2991.0,6429.0,1.0,894618.0,1897.0,31120.0,62.0,448281.0,3092.0,2596567.0,1248694.0,2079427.0,Europe
Bolivia,899217.0,276.0,21480.0,3.0,814410.0,1506.0,63327.0,220.0,75279.0,1798.0,2682016.0,224527.0,11945187.0,South America
UAE,887018.0,331.0,2302.0,,855055.0,1048.0,29661.0,,87870.0,228.0,144205004.0,14285262.0,10094670.0,Asia
Uruguay,872938.0,1857.0,7127.0,7.0,855615.0,1554.0,10196.0,52.0,249817.0,2040.0,5870968.0,1680149.0,3494313.0,South America
Ecuador,849699.0,,35348.0,,,,,759.0,46942.0,1953.0,2470170.0,136466.0,18100947.0,South America
Costa Rica,829400.0,958.0,8226.0,11.0,755691.0,7428.0,65483.0,84.0,160313.0,1590.0,3854668.0,745059.0,5173643.0,North America
Guatemala,814111.0,1986.0,17206.0,15.0,777282.0,2704.0,19623.0,5.0,44049.0,931.0,4127811.0,223344.0,18481891.0,North America
Azerbaijan,791288.0,211.0,9647.0,14.0,780536.0,549.0,1105.0,,76858.0,937.0,6656940.0,646593.0,10295414.0,Asia
Finland,786312.0,3400.0,2783.0,,46000.0,,737529.0,40.0,141539.0,501.0,10217581.0,1839204.0,5555437.0,Europe
Latvia,765297.0,4223.0,5494.0,10.0,676834.0,8885.0,82969.0,36.0,413552.0,2969.0,6960295.0,3761210.0,1850547.0,Europe
Panama,761004.0,269.0,8153.0,3.0,750402.0,374.0,2449.0,16.0,171751.0,1840.0,5622595.0,1268964.0,4430853.0,North America
Saudi Arabia,749373.0,105.0,9025.0,1.0,731831.0,193.0,8517.0,220.0,20967.0,253.0,41338059.0,1156616.0,35740510.0,Asia
Sri Lanka,657723.0,288.0,16422.0,3.0,624521.0,81.0,16780.0,,30497.0,761.0,6368159.0,295277.0,21566757.0,Asia
Paraguay,646843.0,213.0,18571.0,12.0,622241.0,306.0,6031.0,57.0,88824.0,2550.0,2568204.0,352664.0,7282302.0,South America
Kuwait,626993.0,160.0,2553.0,1.0,621614.0,427.0,2826.0,8.0,143198.0,583.0,7763313.0,1773046.0,4378518.0,Asia
Myanmar,608384.0,540.0,19420.0,2.0,562905.0,1238.0,26059.0,,11055.0,353.0,7473131.0,135793.0,55033416.0,Asia
Palestine,580165.0,,5326.0,,571646.0,,3193.0,46.0,109382.0,1004.0,3078533.0,580416.0,5304010.0,Asia
Dominican Republic,577241.0,171.0,4375.0,,572289.0,110.0,577.0,24.0,52315.0,397.0,3186681.0,288809.0,11033878.0,North America
Bahrain,543089.0,784.0,1465.0,1.0,531521.0,1595.0,10103.0,5.0,301288.0,813.0,9534009.0,5289158.0,1802557.0,Asia
Estonia,540183.0,1510.0,2385.0,9.0,446134.0,3509.0,91664.0,17.0,406746.0,1796.0,3197685.0,2407787.0,1328060.0,Europe
Venezuela,519420.0,175.0,5666.0,2.0,510790.0,405.0,2964.0,230.0,18355.0,200.0,3359014.0,118701.0,28298183.0,South America
Moldova,509834.0,467.0,11378.0,5.0,493797.0,651.0,4659.0,60.0,126890.0,2832.0,3109908.0,774007.0,4017933.0,Europe
Libya,500864.0,104.0,6368.0,3.0,486647.0,476.0,7849.0,111.0,71237.0,906.0,2461977.0,350160.0,7031002.0,Africa
Egypt,495373.0,,24277.0,,424831.0,,46265.0,122.0,4690.0,230.0,3693367.0,34964.0,105632621.0,Africa
Ethiopia,469419.0,26.0,7488.0,,421604.0,42.0,40327.0,48.0,3917.0,62.0,4593258.0,38332.0,119828088.0,Africa
Mongolia,467436.0,77.0,2177.0,,313256.0,,152003.0,192.0,138766.0,646.0,4030048.0,1196386.0,3368517.0,Asia
New Zealand,452670.0,14193.0,138.0,3.0,328665.0,90170.0,123867.0,,90496.0,28.0,6883186.0,1376059.0,5002100.0,Australia/Oceania
Armenia,422254.0,52.0,8592.0,3.0,409196.0,149.0,4466.0,,142043.0,2890.0,2946713.0,991254.0,2972713.0,Asia
Honduras,418300.0,1099.0,10857.0,15.0,131100.0,,276343.0,105.0,41115.0,1067.0,1263329.0,124174.0,10173838.0,North America
Oman,387180.0,,4250.0,,380425.0,,2505.0,23.0,72662.0,798.0,25000000.0,4691774.0,5328475.0,Asia
Bosnia and Herzegovina,373985.0,186.0,15664.0,3.0,192218.0,,166103.0,,115217.0,4826.0,1725264.0,531516.0,3245929.0,Europe
Cyprus,370311.0,2568.0,915.0,10.0,124370.0,,245026.0,60.0,302941.0,749.0,9477138.0,7752989.0,1222385.0,Asia
Qatar,359670.0,153.0,677.0,,357990.0,132.0,1003.0,3.0,128097.0,241.0,3398360.0,1210326.0,2807805.0,Asia
Kenya,323255.0,18.0,5647.0,,317546.0,19.0,62.0,1.0,5794.0,101.0,3461926.0,62047.0,55794909.0,Africa
Réunion,318695.0,,689.0,,306072.0,,11934.0,41.0,351669.0,760.0,1535875.0,1694785.0,906236.0,Africa
Zambia,315623.0,,3962.0,,310706.0,,955.0,1.0,16385.0,206.0,3322571.0,172482.0,19263300.0,Africa
North Macedonia,302867.0,319.0,9164.0,2.0,291719.0,288.0,1984.0,,145384.0,4399.0,1904444.0,914179.0,2083228.0,Europe
Albania,272961.0,76.0,3487.0,,268835.0,71.0,639.0,13.0,95028.0,1214.0,1765898.0,614776.0,2872424.0,Europe
Algeria,265524.0,13.0,6871.0,1.0,178156.0,19.0,80497.0,6.0,5874.0,152.0,230861.0,5107.0,45204204.0,Africa
Botswana,263950.0,,2619.0,,259434.0,,1897.0,1.0,108498.0,1077.0,2026898.0,833168.0,2432759.0,Africa
Nigeria,255103.0,11.0,3142.0,,249460.0,3.0,2501.0,11.0,1187.0,15.0,4589725.0,21361.0,214867326.0,Africa
Zimbabwe,244318.0,306.0,5423.0,3.0,233873.0,412.0,5022.0,12.0,16039.0,356.0,2153582.0,141379.0,15232730.0,Africa
Uzbekistan,237414.0,30.0,1637.0,,234932.0,72.0,845.0,23.0,6922.0,48.0,1377915.0,40174.0,34298269.0,Asia
Montenegro,232038.0,111.0,2696.0,,228523.0,73.0,819.0,60.0,369368.0,4292.0,1195201.0,1902574.0,628202.0,Europe
Mozambique,225201.0,1.0,2199.0,,222008.0,19.0,994.0,13.0,6876.0,67.0,1287922.0,39325.0,32751025.0,Africa
Kyrgyzstan,200787.0,11.0,2977.0,1.0,196016.0,31.0,1794.0,131.0,29932.0,444.0,1907195.0,284310.0,6708153.0,Asia
Luxembourg,199202.0,1501.0,1010.0,,184566.0,850.0,13626.0,4.0,309617.0,1570.0,4118924.0,6401978.0,643383.0,Europe
Afghanistan,177009.0,68.0,7651.0,,159744.0,4.0,9614.0,1124.0,4379.0,189.0,909906.0,22508.0,40426168.0,Asia
Maldives,174658.0,,297.0,,163687.0,,10674.0,25.0,313674.0,533.0,2213831.0,3975890.0,556814.0,Asia
Iceland,170806.0,1548.0,91.0,,75685.0,,95030.0,6.0,495048.0,264.0,1848940.0,5358796.0,345029.0,Europe
Uganda,163567.0,7.0,3595.0,,100134.0,5.0,59838.0,9.0,3393.0,75.0,2516444.0,52200.0,48207733.0,Africa
El Salvador,160942.0,139.0,4107.0,2.0,140603.0,401.0,16232.0,45.0,24601.0,628.0,1843224.0,281745.0,6542161.0,North America
Ghana,160791.0,16.0,1445.0,,159277.0,21.0,69.0,1.0,4996.0,45.0,2384624.0,74100.0,32181175.0,Africa
Namibia,157503.0,14.0,4014.0,,153069.0,,420.0,1.0,60126.0,1532.0,973306.0,371556.0,2619540.0,Africa
Laos,150639.0,1508.0,645.0,2.0,7660.0,,142334.0,,20204.0,87.0,1006869.0,135041.0,7456009.0,Asia
Martinique,135881.0,,905.0,,104.0,,134872.0,8.0,362575.0,2415.0,777358.0,2074243.0,374767.0,North America
Cambodia,134772.0,148.0,3049.0,,130688.0,281.0,1035.0,,7875.0,178.0,2907588.0,169891.0,17114456.0,Asia
Trinidad and Tobago,134445.0,173.0,3704.0,4.0,119799.0,,10942.0,18.0,95538.0,2632.0,657641.0,467328.0,1407236.0,North America
Guadeloupe,130705.0,,843.0,,2250.0,,127612.0,19.0,326566.0,2106.0,938039.0,2343685.0,400241.0,North America
Rwanda,129635.0,12.0,1458.0,,45522.0,,82655.0,,9602.0,108.0,5005483.0,370758.0,13500682.0,Africa
Jamaica,128477.0,21.0,2858.0,1.0,79975.0,245.0,45644.0,25.0,43066.0,958.0,892366.0,299124.0,2983265.0,North America
Brunei,121957.0,1357.0,178.0,1.0,105218.0,5170.0,16561.0,,274283.0,400.0,717784.0,1614304.0,444640.0,Asia
Cameroon,119414.0,,1926.0,,117263.0,,225.0,13.0,4315.0,70.0,1751774.0,63299.0,27674641.0,Africa
Angola,99003.0,,1900.0,,96951.0,,152.0,,2860.0,55.0,1473371.0,42568.0,34612115.0,Africa
DRC,86461.0,,1335.0,,50930.0,,34196.0,,918.0,14.0,846704.0,8987.0,94211249.0,Africa
Senegal,85820.0,2.0,1964.0,,83814.0,4.0,42.0,2.0,4905.0,112.0,1030824.0,58912.0,17497605.0,Africa
Malawi,85544.0,5.0,2624.0,,77615.0,59.0,5305.0,67.0,4283.0,131.0,556095.0,27840.0,19974328.0,Africa
Ivory Coast,81643.0,6.0,796.0,,80790.0,12.0,57.0,,2969.0,29.0,1453611.0,52870.0,27494102.0,Africa
Suriname,78893.0,33.0,1322.0,,49368.0,,28203.0,,132456.0,2220.0,233382.0,391832.0,595618.0,South America
French Guiana,78326.0,,394.0,,11254.0,,66678.0,3.0,251121.0,1263.0,605571.0,1941518.0,311906.0,South America
Malta,74029.0,301.0,621.0,2.0,70923.0,87.0,2485.0,1.0,166900.0,1400.0,1211456.0,2731248.0,443554.0,Europe
French Polynesia,71243.0,,645.0,,,,,7.0,251135.0,2274.0,,,283684.0,Australia/Oceania
Eswatini,69541.0,14.0,1392.0,,68083.0,6.0,66.0,11.0,58898.0,1179.0,489777.0,414820.0,1180699.0,Africa
Fiji,64221.0,67.0,834.0,,62425.0,177.0,962.0,,70763.0,919.0,502974.0,554210.0,907551.0,Australia/Oceania
Madagascar,63870.0,,1377.0,,59156.0,,3337.0,23.0,2209.0,48.0,404843.0,14005.0,28907015.0,Africa
Guyana,63175.0,,1226.0,,61792.0,,157.0,5.0,79662.0,1546.0,557731.0,703281.0,793041.0,South America
Sudan,61775.0,,4888.0,,,,,,1355.0,107.0,562941.0,12346.0,45598315.0,Africa
Channel Islands,60844.0,320.0,147.0,,55714.0,361.0,4983.0,,344524.0,832.0,1229565.0,6962311.0,176603.0,Europe
New Caledonia,59861.0,66.0,306.0,,58138.0,511.0,1417.0,22.0,206282.0,1054.0,98964.0,341032.0,290190.0,Australia/Oceania
Mauritania,58661.0,1.0,981.0,,57666.0,1.0,14.0,30.0,12074.0,202.0,766792.0,157828.0,4858417.0,Africa
Barbados,57548.0,97.0,326.0,,56103.0,24.0,1119.0,,199835.0,1132.0,601766.0,2089632.0,287977.0,North America
Belize,57143.0,12.0,654.0,2.0,56132.0,31.0,357.0,6.0,139386.0,1595.0,514356.0,1254640.0,409963.0,North America
Cabo Verde,55921.0,4.0,401.0,,55454.0,1.0,66.0,23.0,98746.0,708.0,400982.0,708061.0,566310.0,Africa
Syria,55514.0,26.0,3124.0,2.0,50846.0,278.0,1544.0,,3046.0,171.0,146269.0,8025.0,18226907.0,Asia
Gabon,47570.0,,303.0,,47244.0,,23.0,,20545.0,131.0,1584243.0,684204.0,2315454.0,Africa
Papua New Guinea,41533.0,,639.0,,39905.0,,989.0,7.0,4497.0,69.0,249149.0,26974.0,9236634.0,Australia/Oceania
Curaçao,39853.0,394.0,265.0,,39097.0,337.0,491.0,3.0,241183.0,1604.0,494095.0,2990166.0,165240.0,North America
Seychelles,39761.0,,163.0,,39367.0,,231.0,,400058.0,1640.0,,,99388.0,Africa
Andorra,39234.0,,153.0,,38377.0,,704.0,14.0,506402.0,1975.0,249838.0,3224715.0,77476.0,Europe
Burundi,38296.0,,38.0,,773.0,,37485.0,,3065.0,3.0,345742.0,27669.0,12495578.0,Africa
Togo,36871.0,,272.0,,36542.0,,57.0,,4282.0,32.0,707053.0,82118.0,8610199.0,Africa
Mayotte,36745.0,,187.0,,2964.0,,33594.0,,129356.0,658.0,176919.0,622823.0,284060.0,Africa
Guinea,36435.0,,440.0,,35950.0,,45.0,8.0,2652.0,32.0,660107.0,48038.0,13741229.0,Africa
Mauritius,35043.0,153.0,934.0,,32931.0,,1178.0,,27477.0,732.0,358675.0,281231.0,1275376.0,Africa
Faeroe Islands,34237.0,,28.0,,7693.0,,26516.0,5.0,696157.0,569.0,778000.0,15819439.0,49180.0,Europe
Aruba,33843.0,,212.0,,33591.0,,40.0,4.0,314699.0,1971.0,177885.0,1654113.0,107541.0,North America
Tanzania,33773.0,,800.0,,,,,7.0,539.0,13.0,,,62640088.0,Africa
Bahamas,33211.0,,773.0,,32135.0,,303.0,11.0,83096.0,1934.0,224033.0,560548.0,399668.0,North America
Lesotho,32775.0,,697.0,,23900.0,,8178.0,,15095.0,321.0,415510.0,191366.0,2171283.0,Africa
Haiti,30478.0,,827.0,,27039.0,,2612.0,,2618.0,71.0,132422.0,11376.0,11640137.0,North America
Mali,30444.0,5.0,727.0,,29593.0,1.0,124.0,,1433.0,34.0,638117.0,30033.0,21247003.0,Africa
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2128.0,13.0,604310.0,47713.0,12665591.0,Africa
Somalia,26400.0,,1348.0,,13182.0,,11870.0,,1586.0,81.0,400466.0,24051.0,16650539.0,Africa
Isle of Man,26101.0,276.0,81.0,,24259.0,249.0,1761.0,,304200.0,944.0,150753.0,1756987.0,85802.0,Europe
Congo,24059.0,10.0,383.0,5.0,20178.0,,3498.0,,4184.0,67.0,347815.0,60488.0,5750106.0,Africa
Saint Lucia,22878.0,8.0,365.0,,22488.0,20.0,25.0,1.0,123623.0,1972.0,138910.0,750613.0,185062.0,North America
Timor-Leste,22789.0,,129.0,,22596.0,,64.0,9.0,16740.0,95.0,252951.0,185808.0,1361355.0,Asia
Taiwan,21658.0,75.0,853.0,,19520.0,69.0,1285.0,,907.0,36.0,12240651.0,512365.0,23890480.0,Asia
Bhutan,21310.0,588.0,9.0,,16659.0,720.0,4642.0,9.0,27107.0,11.0,2065873.0,2627896.0,786132.0,Asia
Burkina Faso,20751.0,,375.0,,20309.0,,67.0,,948.0,17.0,248995.0,11379.0,21882270.0,Africa
Cayman Islands,19433.0,,22.0,,8553.0,,10858.0,2.0,289867.0,328.0,222773.0,3322937.0,67041.0,North America
Nicaragua,18290.0,,223.0,,4225.0,,13842.0,,2706.0,33.0,,,6759282.0,North America
South Sudan,17093.0,9.0,138.0,,13507.0,,3448.0,1.0,1497.0,12.0,351877.0,30818.0,11418062.0,Africa
Gibraltar,16166.0,61.0,101.0,,15656.0,52.0,409.0,10.0,480074.0,2999.0,525624.0,15609194.0,33674.0,Europe
Equatorial Guinea,15899.0,,183.0,,15679.0,,37.0,5.0,10730.0,124.0,295501.0,199435.0,1481689.0,Africa
Djibouti,15573.0,1.0,189.0,,15376.0,,8.0,,15380.0,187.0,292609.0,288980.0,1012557.0,Africa
Liechtenstein,15043.0,117.0,81.0,,14195.0,140.0,767.0,9.0,392614.0,2114.0,80413.0,2098734.0,38315.0,Europe
San Marino,14726.0,,112.0,,14340.0,,274.0,4.0,432444.0,3289.0,140260.0,4118874.0,34053.0,Europe
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2946.0,23.0,81294.0,16346.0,4973273.0,Africa
Grenada,13936.0,15.0,217.0,,13659.0,24.0,60.0,4.0,122877.0,1913.0,140866.0,1242051.0,113414.0,North America
Bermuda,12094.0,,126.0,,11697.0,,271.0,,195427.0,2036.0,823671.0,13309703.0,61885.0,North America
Gambia,11973.0,,365.0,,11591.0,,17.0,,4728.0,144.0,155686.0,61472.0,2532625.0,Africa
Greenland,11926.0,11.0,20.0,,2761.0,,9145.0,4.0,209456.0,351.0,164926.0,2896589.0,56938.0,North America
Yemen,11797.0,,2140.0,,8908.0,,749.0,23.0,381.0,69.0,265253.0,8571.0,30948274.0,Asia
Dominica,11643.0,,62.0,,11330.0,,251.0,,161055.0,858.0,175744.0,2431030.0,72292.0,North America
Monaco,10063.0,48.0,54.0,,9702.0,56.0,307.0,4.0,253361.0,1360.0,54960.0,1383755.0,39718.0,Europe
Saint Martin,9912.0,,63.0,,1399.0,,8450.0,7.0,249089.0,1583.0,112382.0,2824165.0,39793.0,North America
Solomon Islands,9758.0,,127.0,,2195.0,,7436.0,4.0,13635.0,177.0,5117.0,7150.0,715659.0,Australia/Oceania
Eritrea,9723.0,1.0,103.0,,9618.0,,2.0,,2678.0,28.0,23693.0,6526.0,3630317.0,Africa
Sint Maarten,9637.0,4.0,85.0,,9528.0,4.0,24.0,10.0,220486.0,1945.0,62056.0,1419786.0,43708.0,North America
Niger,8788.0,,308.0,,8465.0,,15.0,1.0,342.0,12.0,235282.0,9154.0,25702583.0,Africa
Guinea-Bissau,8096.0,,169.0,,7082.0,,845.0,6.0,3954.0,83.0,126743.0,61902.0,2047463.0,Africa
Comoros,8076.0,2.0,160.0,,7896.0,4.0,20.0,,8961.0,178.0,,,901251.0,Africa
Caribbean Netherlands,7739.0,,31.0,,7609.0,,99.0,,290503.0,1164.0,30126.0,1130856.0,26640.0,North America
Sierra Leone,7673.0,3.0,125.0,,,,,,930.0,15.0,259958.0,31494.0,8254161.0,Africa
Antigua and Barbuda,7470.0,,135.0,,7330.0,,5.0,1.0,75215.0,1359.0,18901.0,190314.0,99315.0,North America
Liberia,7397.0,,294.0,,5747.0,,1356.0,2.0,1406.0,56.0,139824.0,26579.0,5260762.0,Africa
Chad,7267.0,,190.0,,4874.0,,2203.0,,422.0,11.0,191341.0,11105.0,17230851.0,Africa
St. Vincent Grenadines,6745.0,2.0,106.0,,6636.0,,3.0,,60470.0,950.0,98446.0,882591.0,111542.0,North America
British Virgin Islands,6104.0,,62.0,,,,,1.0,199640.0,2028.0,101161.0,3308618.0,30575.0,North America
Sao Tome and Principe,5938.0,,72.0,,5862.0,,4.0,,26261.0,318.0,29036.0,128413.0,226114.0,Africa
Turks and Caicos,5874.0,,36.0,,5808.0,,30.0,4.0,148288.0,909.0,419792.0,10597597.0,39612.0,North America
Saint Kitts and Nevis,5544.0,,42.0,,5497.0,,5.0,1.0,102968.0,780.0,65141.0,1209855.0,53842.0,North America
